,Unnamed: 0,url,place_id,osm_id,name,rating,total_reviews,price,geometry,index_right,cartodb_id,info,zone_e_rioni,quartieri,nome,cuisines,diets
680,3833,https://www.tripadvisor.it/Restaurant_Review-g187791-d2188971-Reviews-WOK_3-Rome_Lazio.html,137679193,159080879.0,WOK 3,3.0,11,2.5,POINT (12.5006366 41.9176704),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Cinese, Sushi, Asiatica, Tailandese, Mediorientale",Per vegetariani
681,3835,https://www.tripadvisor.it/Restaurant_Review-g187791-d2190793-Reviews-Sesto_Ristorante-Rome_Lazio.html,139362922,159080861.0,Ristorante Sesto,3.5,318,1.0,POINT (12.5000546 41.9180236),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Mediterranea, Europea, Romana, Laziale, Italiana (centro)",Per vegetariani
682,3844,https://www.tripadvisor.it/Restaurant_Review-g187791-d2196548-Reviews-Enoteca_Semidivino-Rome_Lazio.html,67644470,6190679386.0,Enoteca Semidivino,4.0,174,2.5,POINT (12.5072906 41.9148158),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Mediterranea, Wine Bar","Per vegetariani, Opzioni vegane"
683,3847,https://www.tripadvisor.it/Restaurant_Review-g187791-d2198885-Reviews-Osteria_Pesce_Fritto_e_Baccala-Rome_Lazio.html,55931780,4806157506.0,Osteria Pesce Fritto e Baccala,4.5,637,2.5,POINT (12.5130815 41.8971268),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pesce, Mediterranea, Europea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
684,3871,https://www.tripadvisor.it/Restaurant_Review-g187791-d2227059-Reviews-Xin_Du_Restaurant-Rome_Lazio.html,121501298,84984949.0,Xin Du Restaurant,3.5,67,1.0,POINT (12.5203704 41.9159793),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Cinese, Asiatica",Per vegetariani
685,3874,https://www.tripadvisor.it/Restaurant_Review-g187791-d2230345-Reviews-Gli_Ulivi_Parioli-Rome_Lazio.html,146058922,190502847.0,Gli Ulivi,4.0,403,2.5,POINT (12.4807224 41.9218126),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pesce, Mediterranea, Europea","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
686,3891,https://www.tripadvisor.it/Restaurant_Review-g187791-d2251131-Reviews-Giufa_Libreria_Caffe-Rome_Lazio.html,129450401,119448793.0,Giufà Libreria Caffè,4.0,82,1.0,POINT (12.5137985 41.895766),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Bar, Caffè, Pub",Per vegetariani
687,3901,https://www.tripadvisor.it/Restaurant_Review-g187791-d2254214-Reviews-La_Mora-Rome_Lazio.html,106729100,23900388.0,La Mora,3.0,398,2.5,POINT (12.5100462 41.9269835),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza, Pesce, Mediterranea, Toscana, Italiana (centro)",Per vegetariani
688,3908,https://www.tripadvisor.it/Restaurant_Review-g187791-d2263111-Reviews-Locanda_Filomarino-Rome_Lazio.html,108882284,30312041.0,Locanda Filomarino,4.5,236,2.5,POINT (12.5073629 41.928342),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pesce, Mediterranea",Per vegetariani
689,3910,https://www.tripadvisor.it/Restaurant_Review-g187791-d2267881-Reviews-Carioca-Rome_Lazio.html,146058922,190502847.0,Carioca,4.0,435,2.5,POINT (12.4807224 41.9218126),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Brasiliana, Barbecue",Per vegetariani
690,3914,https://www.tripadvisor.it/Restaurant_Review-g187791-d2271957-Reviews-I_Magnifici-Rome_Lazio.html,106391810,24240577.0,I Magnifici,3.5,635,2.5,POINT (12.5278555 41.910409),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza, Pesce, Mediterranea, Napoletana, Campana, Italiana (sud)","Per vegetariani, Opzioni vegane"
691,3917,https://www.tripadvisor.it/Restaurant_Review-g187791-d2276172-Reviews-Ristorante_Pizzeria_San_Marino-Rome_Lazio.html,114744387,52492247.0,Ristorante Pizzeria San Marino,3.5,852,2.5,POINT (12.5062241 41.9161352),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane"
692,3918,https://www.tripadvisor.it/Restaurant_Review-g187791-d2276220-Reviews-Da_Giggetto_Il_Re_della_Pizza-Rome_Lazio.html,149915938,201610341.0,Da Giggetto Il Re della Pizza,3.0,716,2.5,POINT (12.5066591 41.9145144),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Romana, Laziale, Italiana (centro)",Per vegetariani
693,3920,https://www.tripadvisor.it/Restaurant_Review-g187791-d2276802-Reviews-Itoya-Rome_Lazio.html,137679193,159080879.0,Itoya,3.5,36,2.5,POINT (12.5006366 41.9176704),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Cinese, Giapponese, Pesce, Sushi, Asiatica",
694,3924,https://www.tripadvisor.it/Restaurant_Review-g187791-d2283208-Reviews-Ristorante_Pizzeria_da_Giuseppe-Rome_Lazio.html,106080353,23914020.0,Trattoria Pizzeria Da Giuseppe,3.5,193,2.5,POINT (12.501552579918553 41.911280700000006),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza, Europea, Mediterranea",Per vegetariani
695,3926,https://www.tripadvisor.it/Restaurant_Review-g187791-d2283728-Reviews-Osteria_Jenny-Rome_Lazio.html,151118824,204186497.0,Osteria Jenny,3.5,196,1.0,POINT (12.5139472 41.895409),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza, Mediterranea",Per vegetariani
696,3963,https://www.tripadvisor.it/Restaurant_Review-g187791-d22995509-Reviews-The_Meat_Market_Piazza_Bologna-Rome_Lazio.html,178902592,321091453.0,The Meat Market Piazza Bologna,3.0,77,2.5,POINT (12.51696 41.9132437),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),,
697,3978,https://www.tripadvisor.it/Restaurant_Review-g187791-d2304501-Reviews-Soul_Kitchen_La_Cucina_dell_Anima-Rome_Lazio.html,62447910,5619333321.0,Soul Kitchen - La Cucina dell'Anima,4.0,386,2.5,POINT (12.5192941 41.8992295),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pesce, Mediterranea","Per vegetariani, Opzioni vegane"
698,3987,https://www.tripadvisor.it/Restaurant_Review-g187791-d23067729-Reviews-Palmerie_Poke-Rome_Lazio.html,106491152,25372373.0,Palmerïe Pokè,4.0,10,2.5,POINT (12.5142467 41.9011034),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Giapponese, Sushi, Hawaiana, Italiana",Per vegetariani
699,3991,https://www.tripadvisor.it/Restaurant_Review-g187791-d23101851-Reviews-Ami_Poke-Rome_Lazio.html,15375339,1641666406.0,Ami Pokè,4.0,16,2.5,POINT (12.5132586 41.9234823),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza, Pesce, Mediterranea, Romana, Laziale, Italiana (centro)",Per vegetariani
700,4013,https://www.tripadvisor.it/Restaurant_Review-g187791-d23148612-Reviews-A_pollo_Roma-Rome_Lazio.html,165689591,261968869.0,A-pollo Roma,5.0,1,1.0,POINT (12.5163662 41.9108331),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Americana, Fast food",
701,4016,https://www.tripadvisor.it/Restaurant_Review-g187791-d2315428-Reviews-Pizzeria_La_Casetta-Rome_Lazio.html,44479513,3632585881.0,Pizzeria La Casetta,4.0,301,1.0,POINT (12.5148218 41.8990758),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza, Pesce, Mediterranea, Romana, Laziale, Italiana (centro)",Per vegetariani
702,4017,https://www.tripadvisor.it/Restaurant_Review-g187791-d2315436-Reviews-Ya_Yuan-Rome_Lazio.html,83452912,8199471380.0,Ya Yuan,4.0,158,1.0,POINT (12.4977429 41.9185568),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Cinese, Asiatica, Pesce, Tailandese","Per vegetariani, Opzioni senza glutine"
703,4032,https://www.tripadvisor.it/Restaurant_Review-g187791-d23177195-Reviews-Bar_Caffe_Piazza_Istria-Rome_Lazio.html,155631402,220168194.0,Bar Caffè Piazza Istria,3.5,4,1.0,POINT (12.5114229 41.9234483),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Bar, Caffè, Pub",
704,4041,https://www.tripadvisor.it/Restaurant_Review-g187791-d23199206-Reviews-Pizza_Rustica-Rome_Lazio.html,54596329,4805847538.0,Pizza Rustica,5.0,1,1.0,POINT (12.5100499 41.9004551),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza",
705,4042,https://www.tripadvisor.it/Restaurant_Review-g187791-d23200103-Reviews-Colette_Rome-Rome_Lazio.html,75323568,7089181732.0,Colette Rome,4.5,15,2.5,POINT (12.5209438 41.909791),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Mediterranea","Per vegetariani, Opzioni vegane"
706,4063,https://www.tripadvisor.it/Restaurant_Review-g187791-d23226311-Reviews-Bar_Delle_Ville-Rome_Lazio.html,120379968,77620364.0,Bar Delle Ville,3.0,2,1.0,POINT (12.5255169 41.9288145),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Bar, Pub",
707,4076,https://www.tripadvisor.it/Restaurant_Review-g187791-d23245193-Reviews-Medcafe_Quisisana_Roma-Rome_Lazio.html,106096992,23949260.0,Medcafè Quisisana Roma,4.0,1,2.5,POINT (12.4893858 41.9288845),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Bar, Pub","Per vegetariani, Opzioni vegane"
708,4094,https://www.tripadvisor.it/Restaurant_Review-g187791-d23301755-Reviews-Il_San_Giorgio_a_Roma-Rome_Lazio.html,105630177,23951207.0,Il San Giorgio a Roma,3.0,1,1.0,POINT (12.4692214 41.9246476),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),,
709,4111,https://www.tripadvisor.it/Restaurant_Review-g187791-d23331149-Reviews-Smash_Tag-Rome_Lazio.html,105294681,23463866.0,Smash Tag,3.5,24,2.5,POINT (12.5231742 41.9139097),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Americana, Fast food",Per vegetariani
710,4113,https://www.tripadvisor.it/Restaurant_Review-g187791-d23337385-Reviews-Breccia_Bistrot-Rome_Lazio.html,56566033,4929218021.0,Breccia Bistrot,4.5,46,2.5,POINT (12.5030948 41.9107762),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Wine Bar, Ristoranti con bar, Birrerie con ristorante",Opzioni vegane
711,4120,https://www.tripadvisor.it/Restaurant_Review-g187791-d23352242-Reviews-The_Fisherman_Burger-Rome_Lazio.html,178293169,321091453.0,The Fisherman Burger,2.5,14,2.5,POINT (12.51696 41.9132437),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pesce",
712,4179,https://www.tripadvisor.it/Restaurant_Review-g187791-d23442544-Reviews-The_Corner_Scottish_Pub-Rome_Lazio.html,106159264,23764047.0,The Corner Scottish Pub,5.0,3,1.0,POINT (12.5112072 41.8974381),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),,
713,4202,https://www.tripadvisor.it/Restaurant_Review-g187791-d23462678-Reviews-Tuttaltro_Bacco_e_Bivacco-Rome_Lazio.html,137771471,157260640.0,Tuttaltro - Bacco e Bivacco,5.0,11,2.5,POINT (12.5263428 41.9198959),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),Italiana,"Per vegetariani, Opzioni vegane"
714,4205,https://www.tripadvisor.it/Restaurant_Review-g187791-d2346840-Reviews-Ristorante_Da_Franco-Rome_Lazio.html,146128356,190477929.0,Ristorante Da Franco,4.0,361,2.5,POINT (12.523341 41.9133436),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pesce, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni senza glutine"
715,4211,https://www.tripadvisor.it/Restaurant_Review-g187791-d23474181-Reviews-Seven_Eleven_Roma-Rome_Lazio.html,64420695,5819992542.0,Seven & Eleven Roma,5.0,99,2.5,POINT (12.5021658 41.9101622),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Salutistica, Pizza, Mediterranea, Grill",Per vegetariani
716,4213,https://www.tripadvisor.it/Restaurant_Review-g187791-d2347541-Reviews-Limerick_Burger_Bar-Rome_Lazio.html,148554312,200449561.0,Limerick Burger,4.5,122,1.0,POINT (12.5139912 41.9293728),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Bar, Barbecue","Per vegetariani, Opzioni vegane"
717,4220,https://www.tripadvisor.it/Restaurant_Review-g187791-d23482931-Reviews-Barone-Rome_Lazio.html,105617067,23949489.0,Barone,1.5,2,1.0,POINT (12.4916717 41.9243227),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Francese, Americana, Americana del sud-ovest, Algerina",Per vegetariani
718,4238,https://www.tripadvisor.it/Restaurant_Review-g187791-d23509636-Reviews-Palmeri_e_Poke_San_LorenzoPoke_San_Lorenzo-Rome_Lazio.html,106501048,25372373.0,Palmerïe Poké San Lorenzo,4.5,4,2.5,POINT (12.5142467 41.9011034),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Birreria, Pub",
719,4241,https://www.tripadvisor.it/Restaurant_Review-g187791-d2351222-Reviews-Osteria_a_Piedi_Pari-Rome_Lazio.html,146069760,190525657.0,Osteria a Piedi Pari,4.0,511,2.5,POINT (12.5141072 41.8973796),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Romana, Laziale, Italiana (centro)",Per vegetariani
720,4258,https://www.tripadvisor.it/Restaurant_Review-g187791-d23568232-Reviews-Bucolica_Light_Bar-Rome_Lazio.html,107845053,26957271.0,Bucolica Light Bar,2.0,7,2.5,POINT (12.4712268 41.9290603),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),,
721,4266,https://www.tripadvisor.it/Restaurant_Review-g187791-d23579775-Reviews-Pizzeria_Fra_Diavolo-Rome_Lazio.html,65263525,5942178644.0,Pizzeria Frà Diavolo,3.5,32,2.5,POINT (12.4970759 41.9161716),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),,
722,4275,https://www.tripadvisor.it/Restaurant_Review-g187791-d23593239-Reviews-Beverly-Rome_Lazio.html,106432522,23585005.0,Beverly,5.0,15,2.5,POINT (12.4970428 41.9182457),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Americana, Contemporanea, Internazionale, Fusion, Ristoranti con bar",Per vegetariani
723,4280,https://www.tripadvisor.it/Restaurant_Review-g187791-d23595035-Reviews-Rame_Restaurant-Rome_Lazio.html,107846984,26786321.0,Rame Restaurant,4.0,12,2.5,POINT (12.5199958 41.9306626),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),,
724,4296,https://www.tripadvisor.it/Restaurant_Review-g187791-d23619177-Reviews-You_Must_Bistrot-Rome_Lazio.html,23882607,2613313821.0,You Must Bistrot,5.0,2,2.5,POINT (12.51692 41.9063252),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Americana, Birreria, Bar, Caffè, Pub, Fusion",Per vegetariani
725,4303,https://www.tripadvisor.it/Restaurant_Review-g187791-d23627505-Reviews-Noi_Veraci-Rome_Lazio.html,62940597,5819992521.0,Noi Veraci,3.5,22,2.5,POINT (12.5014431 41.9099975),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Pizza, Mediterranea, Napoletana, Campana, Italiana (sud)",Per vegetariani
726,4305,https://www.tripadvisor.it/Restaurant_Review-g187791-d2362868-Reviews-Bar_Meeting_Place-Rome_Lazio.html,129891759,122080720.0,Bar Meeting Place,3.0,791,2.5,POINT (12.5211457 41.9133807),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Bar, Caffè",Per vegetariani
727,4310,https://www.tripadvisor.it/Restaurant_Review-g187791-d23633666-Reviews-Tiz_Cucina_e_Sofa-Rome_Lazio.html,105630177,23951207.0,Tiz Cucina e Sofà,5.0,26,2.5,POINT (12.4692214 41.9246476),11,12,https://it.wikipedia.org/wiki/Municipio_Roma_II,Rioni: Castro Pretorio.,"Quartieri: Flaminio, Parioli, Pinciano, Salario, Trieste, Nomentano, Tiburtino.",Municipio II (ex II + ex III),"Italiana, Laziale, Italiana (nord), Italiana (centro), Italiana (sud), Mediterranea",Per vegetariani
